"variable" "activity" "subject" "avgresults"
"tBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 25 -0.67960595137931
"tBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 26 -0.463140795
"tBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 27 -0.465807533547727
"tBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 28 -0.407132335434783
"tBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 29 -0.59705704875
"tBodyGyroJerkMag.std.." "WALKING_DOWNSTAIRS" 30 -0.617662073548387
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 1 -0.648553044339623
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 2 -0.597291719166667
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 3 -0.718028040338983
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 4 -0.755270457692308
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 5 -0.557988065531915
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 6 -0.440079851313725
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 7 -0.67642807254902
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 8 -0.493975031707317
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 9 -0.748651255510204
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 10 -0.618272355319149
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 11 -0.80112703962963
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 12 -0.713406712307692
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 13 -0.669216383090909
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 14 -0.485819293703704
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 15 -0.748954848541667
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 16 -0.797293228431373
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 17 -0.68231162875
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 18 -0.835525127931035
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 19 -0.50740029025
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 20 -0.455396068627451
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 21 -0.647723419148936
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 22 -0.675633024285714
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 23 -0.551275188627451
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 24 -0.638180352881356
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 25 -0.824883302769231
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 26 -0.661829656545455
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 27 -0.724671165490196
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 28 -0.670132120784314
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 29 -0.712846318367347
"tBodyGyroJerkMag.std.." "WALKING_UPSTAIRS" 30 -0.774439096769231
"tBodyGyroMag.mean.." "LAYING" 1 -0.874759548
"tBodyGyroMag.mean.." "LAYING" 2 -0.950011569583333
"tBodyGyroMag.mean.." "LAYING" 3 -0.951564751451613
"tBodyGyroMag.mean.." "LAYING" 4 -0.930236462592593
"tBodyGyroMag.mean.." "LAYING" 5 -0.946938300576923
"tBodyGyroMag.mean.." "LAYING" 6 -0.908980174736842
"tBodyGyroMag.mean.." "LAYING" 7 -0.915793634807692
"tBodyGyroMag.mean.." "LAYING" 8 -0.924253348518518
"tBodyGyroMag.mean.." "LAYING" 9 -0.9071250998
"tBodyGyroMag.mean.." "LAYING" 10 -0.937590998793103
"tBodyGyroMag.mean.." "LAYING" 11 -0.952523752105263
"tBodyGyroMag.mean.." "LAYING" 12 -0.9308405935
"tBodyGyroMag.mean.." "LAYING" 13 -0.944303111935484
"tBodyGyroMag.mean.." "LAYING" 14 -0.904665418431373
"tBodyGyroMag.mean.." "LAYING" 15 -0.944605127222222
"tBodyGyroMag.mean.." "LAYING" 16 -0.951777099571429
"tBodyGyroMag.mean.." "LAYING" 17 -0.960733121690141
"tBodyGyroMag.mean.." "LAYING" 18 -0.980740846769231
"tBodyGyroMag.mean.." "LAYING" 19 -0.953263432771084
"tBodyGyroMag.mean.." "LAYING" 20 -0.9604473725
"tBodyGyroMag.mean.." "LAYING" 21 -0.949278890222222
"tBodyGyroMag.mean.." "LAYING" 22 -0.926616373333333
"tBodyGyroMag.mean.." "LAYING" 23 -0.949418000972222
"tBodyGyroMag.mean.." "LAYING" 24 -0.953791512638889
"tBodyGyroMag.mean.." "LAYING" 25 -0.809688545342466
"tBodyGyroMag.mean.." "LAYING" 26 -0.951863594736842
"tBodyGyroMag.mean.." "LAYING" 27 -0.966917594459459
"tBodyGyroMag.mean.." "LAYING" 28 -0.93710692125
"tBodyGyroMag.mean.." "LAYING" 29 -0.971923623043478
"tBodyGyroMag.mean.." "LAYING" 30 -0.962284921142857
"tBodyGyroMag.mean.." "SITTING" 1 -0.93089249
"tBodyGyroMag.mean.." "SITTING" 2 -0.946035087173913
"tBodyGyroMag.mean.." "SITTING" 3 -0.919354372307692
"tBodyGyroMag.mean.." "SITTING" 4 -0.9260633138
"tBodyGyroMag.mean.." "SITTING" 5 -0.934301646590909
"tBodyGyroMag.mean.." "SITTING" 6 -0.932703812181818
"tBodyGyroMag.mean.." "SITTING" 7 -0.897870535
"tBodyGyroMag.mean.." "SITTING" 8 -0.93268224326087
"tBodyGyroMag.mean.." "SITTING" 9 -0.9032355368
"tBodyGyroMag.mean.." "SITTING" 10 -0.944202043703704
"tBodyGyroMag.mean.." "SITTING" 11 -0.951884472075472
"tBodyGyroMag.mean.." "SITTING" 12 -0.941907240784314
"tBodyGyroMag.mean.." "SITTING" 13 -0.951142644081633
"tBodyGyroMag.mean.." "SITTING" 14 -0.942756369259259
"tBodyGyroMag.mean.." "SITTING" 15 -0.957331628305085
"tBodyGyroMag.mean.." "SITTING" 16 -0.946417382463768
"tBodyGyroMag.mean.." "SITTING" 17 -0.967177744375
"tBodyGyroMag.mean.." "SITTING" 18 -0.977634992105263
"tBodyGyroMag.mean.." "SITTING" 19 -0.942229043835616
"tBodyGyroMag.mean.." "SITTING" 20 -0.939574435606061
"tBodyGyroMag.mean.." "SITTING" 21 -0.964971113764706
"tBodyGyroMag.mean.." "SITTING" 22 -0.942077432741935
"tBodyGyroMag.mean.." "SITTING" 23 -0.936593426911765
"tBodyGyroMag.mean.." "SITTING" 24 -0.964633252352941
"tBodyGyroMag.mean.." "SITTING" 25 -0.966568718615385
"tBodyGyroMag.mean.." "SITTING" 26 -0.954052945897436
"tBodyGyroMag.mean.." "SITTING" 27 -0.963565474
"tBodyGyroMag.mean.." "SITTING" 28 -0.955175567083333
"tBodyGyroMag.mean.." "SITTING" 29 -0.962377332166667
"tBodyGyroMag.mean.." "SITTING" 30 -0.955847323870968
"tBodyGyroMag.mean.." "STANDING" 1 -0.976493792830189
"tBodyGyroMag.mean.." "STANDING" 2 -0.963466341851852
"tBodyGyroMag.mean.." "STANDING" 3 -0.892089349344262
"tBodyGyroMag.mean.." "STANDING" 4 -0.900982100535714
"tBodyGyroMag.mean.." "STANDING" 5 -0.900671630714286
"tBodyGyroMag.mean.." "STANDING" 6 -0.939404744385965
"tBodyGyroMag.mean.." "STANDING" 7 -0.943425564528302
"tBodyGyroMag.mean.." "STANDING" 8 -0.952848496851852
"tBodyGyroMag.mean.." "STANDING" 9 -0.921030223111111
"tBodyGyroMag.mean.." "STANDING" 10 -0.929787259772727
"tBodyGyroMag.mean.." "STANDING" 11 -0.979978011489362
"tBodyGyroMag.mean.." "STANDING" 12 -0.888101372786885
"tBodyGyroMag.mean.." "STANDING" 13 -0.95782537245614
"tBodyGyroMag.mean.." "STANDING" 14 -0.943530016833333
"tBodyGyroMag.mean.." "STANDING" 15 -0.946961381132076
"tBodyGyroMag.mean.." "STANDING" 16 -0.972528178205128
"tBodyGyroMag.mean.." "STANDING" 17 -0.978184576538462
"tBodyGyroMag.mean.." "STANDING" 18 -0.963006793150685
"tBodyGyroMag.mean.." "STANDING" 19 -0.94174504109589
"tBodyGyroMag.mean.." "STANDING" 20 -0.883675028630137
"tBodyGyroMag.mean.." "STANDING" 21 -0.949837151797753
"tBodyGyroMag.mean.." "STANDING" 22 -0.931624303968254
"tBodyGyroMag.mean.." "STANDING" 23 -0.938430293382353
"tBodyGyroMag.mean.." "STANDING" 24 -0.954518594057971
"tBodyGyroMag.mean.." "STANDING" 25 -0.967077442837838
"tBodyGyroMag.mean.." "STANDING" 26 -0.968673955540541
"tBodyGyroMag.mean.." "STANDING" 27 -0.968702956625
"tBodyGyroMag.mean.." "STANDING" 28 -0.894242469620253
"tBodyGyroMag.mean.." "STANDING" 29 -0.980657340461539
"tBodyGyroMag.mean.." "STANDING" 30 -0.913890564915254
"tBodyGyroMag.mean.." "WALKING" 1 -0.160979552536842
"tBodyGyroMag.mean.." "WALKING" 2 -0.446549092881356
"tBodyGyroMag.mean.." "WALKING" 3 -0.466411754137931
"tBodyGyroMag.mean.." "WALKING" 4 -0.49779220106
"tBodyGyroMag.mean.." "WALKING" 5 -0.355933083571429
"tBodyGyroMag.mean.." "WALKING" 6 -0.281207841122807
"tBodyGyroMag.mean.." "WALKING" 7 -0.305959351403509
"tBodyGyroMag.mean.." "WALKING" 8 -0.00310243820125
"tBodyGyroMag.mean.." "WALKING" 9 -0.294542266826923
"tBodyGyroMag.mean.." "WALKING" 10 -0.156458730358491
"tBodyGyroMag.mean.." "WALKING" 11 -0.421801673559322
"tBodyGyroMag.mean.." "WALKING" 12 -0.35593036512
"tBodyGyroMag.mean.." "WALKING" 13 -0.218669558421053
"tBodyGyroMag.mean.." "WALKING" 14 -0.137208741864407
"tBodyGyroMag.mean.." "WALKING" 15 -0.243711124444444
"tBodyGyroMag.mean.." "WALKING" 16 -0.485931932745098
"tBodyGyroMag.mean.." "WALKING" 17 -0.335009836885246
"tBodyGyroMag.mean.." "WALKING" 18 -0.500471147857143
"tBodyGyroMag.mean.." "WALKING" 19 0.100045071430769
"tBodyGyroMag.mean.." "WALKING" 20 0.0686275147882353
"tBodyGyroMag.mean.." "WALKING" 21 -0.284775644807692
"tBodyGyroMag.mean.." "WALKING" 22 -0.210608043717391
"tBodyGyroMag.mean.." "WALKING" 23 -0.0120968259523729
"tBodyGyroMag.mean.." "WALKING" 24 -0.403064156896552
"tBodyGyroMag.mean.." "WALKING" 25 -0.394362401351351
"tBodyGyroMag.mean.." "WALKING" 26 -0.392092024067797
"tBodyGyroMag.mean.." "WALKING" 27 -0.396638753684211
"tBodyGyroMag.mean.." "WALKING" 28 -0.310775945814815
"tBodyGyroMag.mean.." "WALKING" 29 -0.28057326754717
"tBodyGyroMag.mean.." "WALKING" 30 -0.0229640797463077
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 1 -0.0757412543673469
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 2 -0.162188586930426
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 3 -0.215294501244898
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 4 -0.3466062928
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 5 -0.218029835319149
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 6 0.0142677821595833
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 7 -0.18874081887234
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 8 0.0993429744078947
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 9 -0.168921400633333
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 10 -0.0238468037578947
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 11 -0.19788336026087
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 12 -0.213351510686957
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 13 -0.102114480531915
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 14 0.166340011842444
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 15 -0.121686320740476
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 16 -0.309820427234043
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 17 -0.232641763307609
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 18 -0.381022814727273
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 19 0.418004608615385
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 20 0.0938419436933333
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 21 -0.184850019535556
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 22 -0.161333309783333
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 23 0.0390915481555556
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 24 -0.304965806363636
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 25 -0.216082565601724
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 26 -0.23531462282
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 27 -0.164783206536364
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 28 -0.068246324026087
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 29 -0.122968108816667
"tBodyGyroMag.mean.." "WALKING_DOWNSTAIRS" 30 -0.095537320533871
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 1 -0.126735589969811
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 2 -0.219713472958333
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 3 -0.347321812220339
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 4 -0.299779407884615
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 5 -0.235516929306383
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 6 -0.12912124415098
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 7 -0.239099165627451
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 8 0.166447991
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 9 -0.0833234490061224
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 10 0.0438573846851064
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 11 -0.255048336944444
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 12 -0.316561585961538
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 13 -0.237182958116364
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 14 0.365779419444444
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 15 -0.201217274
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 16 -0.308260568039216
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 17 -0.235191249091667
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 18 -0.3691086
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 19 -0.06161577145
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 20 0.0223302538235294
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 21 -0.168982721146809
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 22 -0.1280319236
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 23 -0.156527148792745
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 24 -0.33443583979661
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 25 -0.3186346998
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 26 -0.344427047636364
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 27 -0.286145719598039
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 28 -0.263415282690196
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 29 0.0439627677608163
"tBodyGyroMag.mean.." "WALKING_UPSTAIRS" 30 -0.113608367276923
"tBodyGyroMag.std.." "LAYING" 1 -0.81901016976
"tBodyGyroMag.std.." "LAYING" 2 -0.961164053958333
"tBodyGyroMag.std.." "LAYING" 3 -0.954275110967742
"tBodyGyroMag.std.." "LAYING" 4 -0.947031781666667
"tBodyGyroMag.std.." "LAYING" 5 -0.958287921923077
"tBodyGyroMag.std.." "LAYING" 6 -0.920914497017544
"tBodyGyroMag.std.." "LAYING" 7 -0.918662459038462
"tBodyGyroMag.std.." "LAYING" 8 -0.932470764444444
"tBodyGyroMag.std.." "LAYING" 9 -0.8985578738
"tBodyGyroMag.std.." "LAYING" 10 -0.927471165517241
"tBodyGyroMag.std.." "LAYING" 11 -0.954713182807018
"tBodyGyroMag.std.." "LAYING" 12 -0.935725715833333
"tBodyGyroMag.std.." "LAYING" 13 -0.944687480967742
"tBodyGyroMag.std.." "LAYING" 14 -0.913433185882353
"tBodyGyroMag.std.." "LAYING" 15 -0.924043007638889
"tBodyGyroMag.std.." "LAYING" 16 -0.959020036285714
"tBodyGyroMag.std.." "LAYING" 17 -0.959325498732394
"tBodyGyroMag.std.." "LAYING" 18 -0.980560877846154
"tBodyGyroMag.std.." "LAYING" 19 -0.955906646506024
"tBodyGyroMag.std.." "LAYING" 20 -0.962153597941176
"tBodyGyroMag.std.." "LAYING" 21 -0.949289148
"tBodyGyroMag.std.." "LAYING" 22 -0.923911565972222
"tBodyGyroMag.std.." "LAYING" 23 -0.957227585972222
"tBodyGyroMag.std.." "LAYING" 24 -0.957829934722222
"tBodyGyroMag.std.." "LAYING" 25 -0.856017369726027
"tBodyGyroMag.std.." "LAYING" 26 -0.965676821973684
"tBodyGyroMag.std.." "LAYING" 27 -0.971915732837838
"tBodyGyroMag.std.." "LAYING" 28 -0.928940913375
"tBodyGyroMag.std.." "LAYING" 29 -0.977040093043478
"tBodyGyroMag.std.." "LAYING" 30 -0.951264441
"tBodyGyroMag.std.." "SITTING" 1 -0.934531840425532
"tBodyGyroMag.std.." "SITTING" 2 -0.961313624130435
"tBodyGyroMag.std.." "SITTING" 3 -0.925518103807692
"tBodyGyroMag.std.." "SITTING" 4 -0.928898293
"tBodyGyroMag.std.." "SITTING" 5 -0.931414810454545
"tBodyGyroMag.std.." "SITTING" 6 -0.921259472727273
"tBodyGyroMag.std.." "SITTING" 7 -0.898063314375
"tBodyGyroMag.std.." "SITTING" 8 -0.953001632173913
"tBodyGyroMag.std.." "SITTING" 9 -0.9066063206
"tBodyGyroMag.std.." "SITTING" 10 -0.963064577592593
"tBodyGyroMag.std.." "SITTING" 11 -0.959964488301887
"tBodyGyroMag.std.." "SITTING" 12 -0.946769241568627
"tBodyGyroMag.std.." "SITTING" 13 -0.963940591428571
"tBodyGyroMag.std.." "SITTING" 14 -0.947081158333333
"tBodyGyroMag.std.." "SITTING" 15 -0.963475074915254
"tBodyGyroMag.std.." "SITTING" 16 -0.937942404637681
"tBodyGyroMag.std.." "SITTING" 17 -0.97541025484375
"tBodyGyroMag.std.." "SITTING" 18 -0.981372675614035
"tBodyGyroMag.std.." "SITTING" 19 -0.950491807945205
"tBodyGyroMag.std.." "SITTING" 20 -0.941069909848485
"tBodyGyroMag.std.." "SITTING" 21 -0.971225061647059
"tBodyGyroMag.std.." "SITTING" 22 -0.933268487096774
"tBodyGyroMag.std.." "SITTING" 23 -0.937006097352941
"tBodyGyroMag.std.." "SITTING" 24 -0.969257162647059
"tBodyGyroMag.std.." "SITTING" 25 -0.970639125692308
"tBodyGyroMag.std.." "SITTING" 26 -0.964742022307692
"tBodyGyroMag.std.." "SITTING" 27 -0.970782132714286
"tBodyGyroMag.std.." "SITTING" 28 -0.951065984027778
"tBodyGyroMag.std.." "SITTING" 29 -0.971578024666667
"tBodyGyroMag.std.." "SITTING" 30 -0.960641288225806
"tBodyGyroMag.std.." "STANDING" 1 -0.978690028679245
"tBodyGyroMag.std.." "STANDING" 2 -0.95394338037037
"tBodyGyroMag.std.." "STANDING" 3 -0.88212522147541
"tBodyGyroMag.std.." "STANDING" 4 -0.885144317678571
"tBodyGyroMag.std.." "STANDING" 5 -0.867041711785714
"tBodyGyroMag.std.." "STANDING" 6 -0.915891572982456
"tBodyGyroMag.std.." "STANDING" 7 -0.918438958867924
"tBodyGyroMag.std.." "STANDING" 8 -0.95322478962963
"tBodyGyroMag.std.." "STANDING" 9 -0.908291403111111
"tBodyGyroMag.std.." "STANDING" 10 -0.920486810227273
"tBodyGyroMag.std.." "STANDING" 11 -0.977071437446808
"tBodyGyroMag.std.." "STANDING" 12 -0.852271618032787
"tBodyGyroMag.std.." "STANDING" 13 -0.944980198421053
"tBodyGyroMag.std.." "STANDING" 14 -0.931426203833333
"tBodyGyroMag.std.." "STANDING" 15 -0.931286778679245
"tBodyGyroMag.std.." "STANDING" 16 -0.964105768461539
"tBodyGyroMag.std.." "STANDING" 17 -0.977680837435897
"tBodyGyroMag.std.." "STANDING" 18 -0.959797118082192
"tBodyGyroMag.std.." "STANDING" 19 -0.937951031506849
"tBodyGyroMag.std.." "STANDING" 20 -0.843683410273973
"tBodyGyroMag.std.." "STANDING" 21 -0.945614401797753
"tBodyGyroMag.std.." "STANDING" 22 -0.900776555555556
"tBodyGyroMag.std.." "STANDING" 23 -0.923796565588235
"tBodyGyroMag.std.." "STANDING" 24 -0.95310477884058
"tBodyGyroMag.std.." "STANDING" 25 -0.959884274324324
"tBodyGyroMag.std.." "STANDING" 26 -0.962653585540541
"tBodyGyroMag.std.." "STANDING" 27 -0.965693334
"tBodyGyroMag.std.." "STANDING" 28 -0.876917545696203
"tBodyGyroMag.std.." "STANDING" 29 -0.975358665384615
"tBodyGyroMag.std.." "STANDING" 30 -0.887247636779661
"tBodyGyroMag.std.." "WALKING" 1 -0.186978364526316
"tBodyGyroMag.std.." "WALKING" 2 -0.553019916271186
"tBodyGyroMag.std.." "WALKING" 3 -0.561510683275862
"tBodyGyroMag.std.." "WALKING" 4 -0.553116111166667
"tBodyGyroMag.std.." "WALKING" 5 -0.492176823571429
"tBodyGyroMag.std.." "WALKING" 6 -0.36560291677193
"tBodyGyroMag.std.." "WALKING" 7 -0.19828316695614
"tBodyGyroMag.std.." "WALKING" 8 -0.238746703958333
"tBodyGyroMag.std.." "WALKING" 9 -0.489725811538462
"tBodyGyroMag.std.." "WALKING" 10 -0.402025135660377
"tBodyGyroMag.std.." "WALKING" 11 -0.558362783220339
"tBodyGyroMag.std.." "WALKING" 12 -0.4132083408
"tBodyGyroMag.std.." "WALKING" 13 -0.253240071964912
"tBodyGyroMag.std.." "WALKING" 14 -0.201401930542373
"tBodyGyroMag.std.." "WALKING" 15 -0.425798469148148
"tBodyGyroMag.std.." "WALKING" 16 -0.665078404313725
"tBodyGyroMag.std.." "WALKING" 17 -0.522494763606557
"tBodyGyroMag.std.." "WALKING" 18 -0.60851009125
"tBodyGyroMag.std.." "WALKING" 19 -0.0218463165461538
"tBodyGyroMag.std.." "WALKING" 20 -0.0367853189588235
"tBodyGyroMag.std.." "WALKING" 21 -0.408304434423077
"tBodyGyroMag.std.." "WALKING" 22 -0.390775683913043
"tBodyGyroMag.std.." "WALKING" 23 0.163346451623729
"tBodyGyroMag.std.." "WALKING" 24 -0.563863212586207
"tBodyGyroMag.std.." "WALKING" 25 -0.489809386081081
"tBodyGyroMag.std.." "WALKING" 26 -0.538329286101695
"tBodyGyroMag.std.." "WALKING" 27 -0.482452355789474
"tBodyGyroMag.std.." "WALKING" 28 -0.460511661296296
"tBodyGyroMag.std.." "WALKING" 29 -0.358814096603774
"tBodyGyroMag.std.." "WALKING" 30 -0.266845731292308
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 1 -0.225724368061224
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 2 -0.274844110531915
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 3 -0.245794699346939
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 4 -0.3805726254
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 5 -0.360678305253192
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 6 -0.0426276750979167
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 7 -0.259751603446809
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 8 -0.0466291872078947
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 9 -0.322331464761905
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 10 -0.280382850552632
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 11 -0.339349828493478
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 12 -0.32045862629
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 13 -0.236762631468085
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 14 -0.0665144570666667
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 15 -0.284249712071429
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 16 -0.422315316808511
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 17 -0.352687281086957
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 18 -0.507995478327273
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 19 0.237821231894872
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 20 -0.0305762438706667
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 21 -0.388420328666667
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 22 -0.263921983758333
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 23 0.0539972903222222
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 24 -0.3636948774
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 25 -0.38216092137931
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 26 -0.296158291686
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 27 -0.307952089840909
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 28 -0.22448414468913
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 29 -0.26740979843125
"tBodyGyroMag.std.." "WALKING_DOWNSTAIRS" 30 -0.208267542032258
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 1 -0.14861931805283
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 2 -0.377532167604167
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 3 -0.408886653186441
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 4 -0.510974134423077
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 5 -0.354687870212766
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 6 -0.199893710196078
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 7 -0.418144852156863
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 8 -0.109327923829268
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 9 -0.425839761428571
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 10 -0.113062673542979
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 11 -0.377909862407407
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 12 -0.525686949063462
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 13 -0.415658606181818
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 14 0.299975979851852
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 15 -0.288429008639583
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 16 -0.518189646470588
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 17 -0.440837260125
"tBodyGyroMag.std.." "WALKING_UPSTAIRS" 18 -0.528058134137931
